matrix size,matrix multiplication time,matrix multiplication time using a transpose matrix
792,0.0191183,0.0165499
793,0.0239423,0.0117938
794,0.0251111,0.022539
795,0.013015,0.0109591
796,0.0152062,0.0087625
797,0.019983,0.0105542
798,0.014509,0.0100881
799,0.013593,0.0100498
800,0.014549,0.0101635
801,0.0130113,0.0088657
802,0.0120193,0.0092039
803,0.0132268,0.0095225
804,0.013458,0.0131807
805,0.012256,0.0099789
806,0.0151611,0.00848
807,0.0134781,0.0095122
808,0.0129187,0.0095086
809,0.0131073,0.0163011
810,0.0157438,0.0100181
811,0.0112247,0.0115485
812,0.0165895,0.0093006
813,0.0135835,0.0081979
814,0.0160813,0.0110238
815,0.0194722,0.0100171
816,0.0147839,0.0159903
817,0.0236222,0.0115859
818,0.0204148,0.0119441
819,0.0152978,0.0095109
820,0.0132225,0.0096051
821,0.0166084,0.0092114
822,0.0115338,0.009903
823,0.0125894,0.0101466
824,0.0132374,0.0097223
825,0.0120897,0.0090143
826,0.0120242,0.0080185
827,0.0140739,0.0103148
828,0.012509,0.0090881
829,0.0122523,0.0115792
830,0.0130836,0.00904
831,0.0137325,0.010013
832,0.0128138,0.0091243
833,0.0127909,0.0093138
834,0.0124007,0.0090208
835,0.0121,0.0090096
836,0.0164344,0.0133036
837,0.0156078,0.0124322
838,0.0172023,0.0115176
839,0.0187862,0.0121104
840,0.0138586,0.0158419
841,0.0163918,0.0129881
842,0.0176048,0.0110516
843,0.0141733,0.0106568
844,0.0183085,0.0123229
845,0.0160274,0.0103058
846,0.0148186,0.0097524
847,0.0220086,0.0157367
848,0.0147469,0.01155
849,0.0145834,0.0121286
850,0.0139712,0.0114307
851,0.0130885,0.0115311
852,0.016497,0.009023
853,0.0162227,0.0127151
854,0.015645,0.0104882
855,0.0150185,0.0114204
856,0.014345,0.011132
857,0.0160144,0.010045
858,0.0156206,0.0107717
859,0.0137399,0.0095061
860,0.0200633,0.0125863
861,0.0183428,0.0194527
862,0.0171878,0.0119138
863,0.0199605,0.0120156
864,0.0141753,0.0102044
865,0.0159089,0.0106831
866,0.0200274,0.0120215
867,0.0186866,0.0121067
868,0.0146633,0.0106123
869,0.014853,0.0100247
870,0.016188,0.0138403
871,0.0178911,0.0106046
872,0.0156204,0.0135472
873,0.0142935,0.0105147
874,0.0143276,0.0101807
875,0.0133784,0.0110571
876,0.0151267,0.0100956
877,0.0151515,0.0113055
878,0.0150661,0.0104564
879,0.0144571,0.0140624
880,0.0130897,0.0113585
881,0.0169913,0.0120653
882,0.0160301,0.0115167
883,0.0158907,0.0103381
884,0.0145387,0.0112564
885,0.016907,0.0100268
886,0.0178337,0.0112515
887,0.0158243,0.010077
888,0.0151076,0.0101995
889,0.0151214,0.0100704
890,0.0146103,0.011154
891,0.0142761,0.0115726
892,0.0159715,0.0108828
893,0.0171504,0.0105155
894,0.0166225,0.010633
895,0.0161105,0.0101724
896,0.0150654,0.0103938
897,0.0155878,0.0121547
898,0.0173612,0.0115498
899,0.0167447,0.0130136
900,0.0154192,0.0110956
901,0.0171968,0.0126254
902,0.0155797,0.0119331
903,0.0173865,0.012013
904,0.0165988,0.0114688
905,0.0179455,0.0123764
906,0.0204824,0.0118471
907,0.0171492,0.01159
908,0.0166421,0.0125031
909,0.0171215,0.0112455
910,0.0182284,0.0120935
911,0.016823,0.0116546
912,0.0222409,0.0118108
913,0.0163493,0.0128746
914,0.0186908,0.0147417
915,0.0186122,0.0141592
916,0.0166173,0.0123275
917,0.0186216,0.0126778
918,0.0186659,0.0121713
919,0.0179376,0.0115388
920,0.0182464,0.0125324
921,0.0171723,0.0141
922,0.0180375,0.0144372
923,0.0172728,0.0132587
924,0.017178,0.0119795
925,0.0187489,0.0132176
926,0.01671,0.0115196
927,0.0184712,0.0105163
928,0.0170794,0.0121896
929,0.018373,0.0123226
930,0.0173333,0.013015
931,0.0200501,0.0121813
932,0.0213641,0.0127112
933,0.0182585,0.0130126
934,0.0181045,0.0120199
935,0.0193625,0.0146817
936,0.019447,0.0122606
937,0.0199153,0.0120898
938,0.0200078,0.0121539
939,0.0187462,0.0119291
940,0.0213969,0.0126655
941,0.0192135,0.0121728
942,0.0176121,0.0131021
943,0.0197831,0.0119811
944,0.0187059,0.0131694
945,0.0203865,0.0115988
946,0.0188618,0.0123728
947,0.0228049,0.0120208
948,0.0200219,0.0150205
949,0.0216266,0.0140554
950,0.0203744,0.0123046
951,0.0185725,0.0120391
952,0.0208135,0.0146158
953,0.0186452,0.01217
954,0.0196125,0.0120224
955,0.0191324,0.0132668
956,0.0191601,0.0120163
957,0.0200297,0.0135849
958,0.0221044,0.0126161
959,0.0205193,0.012057
960,0.0285969,0.0137524
961,0.0252911,0.0130205
962,0.0191296,0.0141419
963,0.020637,0.0142074
964,0.0230177,0.016139
965,0.0216117,0.0138169
966,0.0184463,0.0126728
967,0.0209637,0.0130646
968,0.0176732,0.0129876
969,0.0252102,0.0140233
970,0.0195913,0.0150993
971,0.0204985,0.0158081
972,0.0190558,0.0131793
973,0.0192455,0.0125294
974,0.0208352,0.013098
975,0.0175765,0.0126963
976,0.019414,0.0146732
977,0.0196833,0.0121218
978,0.0176829,0.0133168
979,0.0199248,0.0133515
980,0.0188511,0.0147065
981,0.0188842,0.013039
982,0.0232777,0.015782
983,0.0186693,0.0131054
984,0.0192675,0.013457
985,0.0215273,0.012856
986,0.0181974,0.0130283
987,0.0195733,0.0123726
988,0.0190596,0.0150373
989,0.0200681,0.0136241
990,0.0183175,0.0188417
991,0.0209172,0.013913
992,0.0204621,0.0150236
993,0.0191323,0.0139915
994,0.022448,0.0135148
995,0.0209009,0.0177273
996,0.0228922,0.0139449
997,0.0217391,0.0139527
998,0.0220997,0.0130936
999,0.023277,0.0130825
1000,0.0239746,0.0160125
